branch_id,order date,member_code,menu_id
14,2023-06-23,OKJ011,31
21,2023-06-23,OKJ010,20
17,2023-06-23,OKJ020,30
7,2023-06-23,OKJ066,17
11,2023-06-23,OKJ080,25
7,2023-06-24,OKJ017,5
16,2023-06-24,OKJ059,4
23,2023-06-24,OKJ041,31
10,2023-06-24,OKJ012,30
8,2023-06-24,OKJ042,15
19,2023-06-24,OKJ034,14
13,2023-06-24,OKJ008,3
4,2023-06-24,OKJ058,30
8,2023-06-24,OKJ068,25
6,2023-06-24,OKJ052,8
3,2023-06-24,OKJ072,9
13,2023-06-24,OKJ036,18
4,2023-06-24,OKJ083,34
15,2023-06-24,OKJ044,20
4,2023-06-24,OKJ083,15
5,2023-06-24,OKJ053,34
15,2023-06-24,OKJ044,25
14,2023-06-24,OKJ056,23
14,2023-06-24,OKJ033,38
14,2023-06-24,OKJ056,35
14,2023-06-24,OKJ065,16
2,2023-06-24,OKJ064,7
25,2023-06-24,OKJ041,32
18,2023-06-24,OKJ046,21
11,2023-06-24,OKJ078,11
14,2023-06-24,OKJ078,30
16,2023-06-25,OKJ021,32
17,2023-06-25,OKJ070,6
10,2023-06-25,OKJ031,37
13,2023-06-25,OKJ008,35
16,2023-06-25,OKJ059,4
21,2023-06-25,OKJ010,5
2,2023-06-25,OKJ025,20
12,2023-06-25,OKJ043,24
7,2023-06-25,OKJ006,14
16,2023-06-25,OKJ059,3
5,2023-06-25,OKJ032,13
23,2023-06-25,OKJ041,25
17,2023-06-25,OKJ067,10
25,2023-06-25,OKJ002,11
8,2023-06-25,OKJ033,4
9,2023-06-25,OKJ023,13
15,2023-06-25,OKJ073,13
8,2023-06-25,OKJ043,5
22,2023-06-25,OKJ069,35
2,2023-06-25,OKJ045,20
6,2023-06-25,OKJ081,3
4,2023-06-25,OKJ063,37
2,2023-06-25,OKJ047,2
1,2023-06-25,OKJ028,17
10,2023-06-25,OKJ013,24
1,2023-06-25,OKJ026,6
15,2023-06-25,OKJ039,9
8,2023-06-25,OKJ068,22
25,2023-06-26,OKJ002,2
18,2023-06-26,OKJ060,39
14,2023-06-26,OKJ003,24
2,2023-06-26,OKJ074,24
6,2023-06-26,OKJ054,23
17,2023-06-26,OKJ012,3
14,2023-06-26,OKJ078,9
24,2023-06-26,OKJ079,3
3,2023-06-26,OKJ072,27
14,2023-06-26,OKJ065,24
7,2023-06-26,OKJ035,3
14,2023-06-26,OKJ033,33
16,2023-06-26,OKJ035,39
2,2023-06-26,OKJ018,3
16,2023-06-26,OKJ055,37
4,2023-06-26,OKJ058,21
1,2023-06-26,OKJ028,38
15,2023-06-26,OKJ055,38
8,2023-06-26,OKJ070,30
23,2023-06-26,OKJ041,37
11,2023-06-26,OKJ080,37
14,2023-06-26,OKJ033,12
23,2023-06-26,OKJ041,37
22,2023-06-26,OKJ069,21
3,2023-06-26,OKJ014,29
8,2023-06-26,OKJ033,30
11,2023-06-26,OKJ044,3
17,2023-06-26,OKJ008,13
6,2023-06-26,OKJ061,28
3,2023-06-26,OKJ023,15
15,2023-06-26,OKJ030,1
13,2023-06-26,OKJ073,37
14,2023-06-27,OKJ020,38
15,2023-06-27,OKJ073,25
17,2023-06-27,OKJ070,35
8,2023-06-27,OKJ033,23
15,2023-06-27,OKJ049,12
4,2023-06-27,OKJ082,13
18,2023-06-27,OKJ001,26
14,2023-06-27,OKJ049,31
18,2023-06-27,OKJ046,17
25,2023-06-27,OKJ041,29
3,2023-06-27,OKJ014,12
14,2023-06-27,OKJ078,1
15,2023-06-27,OKJ055,7
15,2023-06-27,OKJ039,24
1,2023-06-27,OKJ028,33
18,2023-06-27,OKJ046,14
15,2023-06-27,OKJ030,34
10,2023-06-27,OKJ024,39
15,2023-06-27,OKJ051,28
2,2023-06-27,OKJ037,19
2,2023-06-27,OKJ016,27
7,2023-06-27,OKJ029,20
21,2023-06-27,OKJ010,12
1,2023-06-27,OKJ028,13
11,2023-06-27,OKJ080,24
2,2023-06-27,OKJ064,21
14,2023-06-27,OKJ027,9
2,2023-06-27,OKJ016,17
2,2023-06-27,OKJ076,36
11,2023-06-28,OKJ080,9
2,2023-06-28,OKJ016,27
7,2023-06-28,OKJ066,30
3,2023-06-28,OKJ069,36
6,2023-06-28,OKJ052,23
10,2023-06-28,OKJ031,25
3,2023-06-28,OKJ069,32
12,2023-06-28,OKJ043,35
17,2023-06-28,OKJ012,20
1,2023-06-28,OKJ026,13
15,2023-06-28,OKJ049,5
21,2023-06-28,OKJ021,4
23,2023-06-28,OKJ004,35
19,2023-06-28,OKJ084,22
21,2023-06-28,OKJ021,20
4,2023-06-28,OKJ085,30
12,2023-06-28,OKJ060,4
18,2023-06-28,OKJ046,17
6,2023-06-28,OKJ052,1
4,2023-06-28,OKJ058,6
11,2023-06-28,OKJ005,8
2,2023-06-28,OKJ016,23
4,2023-06-28,OKJ058,8
4,2023-06-28,OKJ056,23
10,2023-06-28,OKJ024,25
10,2023-06-28,OKJ012,17
4,2023-06-28,OKJ083,17
13,2023-06-28,OKJ008,38
2,2023-06-28,OKJ045,18
3,2023-06-28,OKJ034,26
2,2023-06-29,OKJ076,39
18,2023-06-29,OKJ001,21
19,2023-06-29,OKJ084,23
15,2023-06-29,OKJ067,13
15,2023-06-29,OKJ030,18
21,2023-06-29,OKJ021,8
4,2023-06-29,OKJ056,11
21,2023-06-29,OKJ054,9
8,2023-06-29,OKJ033,5
19,2023-06-29,OKJ048,9
20,2023-06-29,OKJ022,21
1,2023-06-29,OKJ025,6
11,2023-06-29,OKJ078,13
3,2023-06-29,OKJ069,10
4,2023-06-29,OKJ059,3
13,2023-06-29,OKJ036,23
15,2023-06-29,OKJ055,24
1,2023-06-29,OKJ019,4
1,2023-06-29,OKJ026,1
9,2023-06-29,OKJ081,19
2,2023-06-29,OKJ045,27
15,2023-06-29,OKJ067,21
11,2023-06-29,OKJ062,38
15,2023-06-29,OKJ030,6
9,2023-06-29,OKJ022,14
2,2023-06-29,OKJ047,22
7,2023-06-29,OKJ029,14
3,2023-06-29,OKJ069,21
1,2023-06-30,OKJ064,6
4,2023-06-30,OKJ053,34
18,2023-06-30,OKJ039,39
4,2023-06-30,OKJ085,36
10,2023-06-30,OKJ012,18
8,2023-06-30,OKJ068,18
18,2023-06-30,OKJ060,2
9,2023-06-30,OKJ022,17
20,2023-06-30,OKJ022,2
19,2023-06-30,OKJ084,8
22,2023-06-30,OKJ024,23
6,2023-06-30,OKJ054,33
6,2023-06-30,OKJ081,25
25,2023-06-30,OKJ004,28
21,2023-06-30,OKJ014,33
21,2023-06-30,OKJ021,2
13,2023-06-30,OKJ008,23
18,2023-06-30,OKJ051,17
19,2023-06-30,OKJ084,14
13,2023-06-30,OKJ073,2
25,2023-06-30,OKJ041,39
1,2023-06-30,OKJ025,6
1,2023-06-30,OKJ007,9
1,2023-07-01,OKJ019,38
8,2023-07-01,OKJ033,17
6,2023-07-01,OKJ081,8
9,2023-07-01,OKJ082,5
7,2023-07-01,OKJ038,32
19,2023-07-01,OKJ034,24
3,2023-07-01,OKJ069,12
12,2023-07-01,OKJ060,23
6,2023-07-01,OKJ058,21
4,2023-07-01,OKJ083,33
27,2023-07-01,OKJ079,32
11,2023-07-01,OKJ080,17
4,2023-07-01,OKJ058,15
14,2023-07-01,OKJ084,18
17,2023-07-01,OKJ067,25
14,2023-07-01,OKJ078,15
13,2023-07-01,OKJ036,17
2,2023-07-01,OKJ047,25
7,2023-07-01,OKJ035,30
19,2023-07-01,OKJ057,8
8,2023-07-01,OKJ011,31
5,2023-07-01,OKJ032,13
11,2023-07-01,OKJ044,5
19,2023-07-01,OKJ034,37
3,2023-07-01,OKJ069,26
4,2023-07-01,OKJ059,29
15,2023-07-01,OKJ067,27
22,2023-07-01,OKJ068,2
17,2023-07-01,OKJ070,25
14,2023-07-01,OKJ056,6
14,2023-07-01,OKJ049,14
17,2023-07-01,OKJ012,38
2,2023-07-01,OKJ045,12
1,2023-07-01,OKJ037,15
10,2023-07-01,OKJ031,37
16,2023-07-01,OKJ021,34
7,2023-07-01,OKJ066,22
12,2023-07-01,OKJ050,29
18,2023-07-01,OKJ039,38
19,2023-07-01,OKJ048,2
6,2023-07-01,OKJ052,13
21,2023-07-01,OKJ054,1
17,2023-07-02,OKJ067,11
13,2023-07-02,OKJ038,20
22,2023-07-02,OKJ065,14
15,2023-07-02,OKJ017,8
2,2023-07-02,OKJ016,15
2,2023-07-02,OKJ064,21
13,2023-07-02,OKJ038,12
2,2023-07-02,OKJ007,11
22,2023-07-02,OKJ065,33
27,2023-07-02,OKJ079,18
2,2023-07-02,OKJ045,12
15,2023-07-02,OKJ044,6
12,2023-07-02,OKJ043,35
10,2023-07-02,OKJ013,20
1,2023-07-02,OKJ028,38
17,2023-07-02,OKJ067,12
3,2023-07-02,OKJ042,1
2,2023-07-02,OKJ018,8
22,2023-07-02,OKJ072,27
15,2023-07-02,OKJ044,2
9,2023-07-02,OKJ081,29
25,2023-07-02,OKJ002,12
23,2023-07-02,OKJ041,6
1,2023-07-02,OKJ037,35
20,2023-07-03,OKJ061,24
14,2023-07-03,OKJ027,6
18,2023-07-03,OKJ001,28
10,2023-07-03,OKJ012,14
2,2023-07-03,OKJ047,4
11,2023-07-03,OKJ005,23
8,2023-07-03,OKJ068,18
3,2023-07-03,OKJ042,36
20,2023-07-03,OKJ040,30
10,2023-07-03,OKJ024,25
6,2023-07-03,OKJ058,5
3,2023-07-03,OKJ066,34
1,2023-07-03,OKJ019,29
21,2023-07-03,OKJ054,21
2,2023-07-03,OKJ077,33
3,2023-07-03,OKJ034,30
14,2023-07-03,OKJ084,27
11,2023-07-03,OKJ005,17
5,2023-07-03,OKJ032,29
13,2023-07-03,OKJ038,35
17,2023-07-03,OKJ008,39
10,2023-07-03,OKJ031,37
2,2023-07-03,OKJ047,22
3,2023-07-03,OKJ014,24
22,2023-07-03,OKJ075,3
14,2023-07-03,OKJ033,16
14,2023-07-03,OKJ049,20
2,2023-07-04,OKJ077,24
1,2023-07-04,OKJ019,34
2,2023-07-04,OKJ047,35
2,2023-07-04,OKJ045,15
12,2023-07-04,OKJ003,32
4,2023-07-04,OKJ063,35
18,2023-07-04,OKJ051,32
17,2023-07-04,OKJ070,11
22,2023-07-04,OKJ072,34
2,2023-07-04,OKJ007,32
12,2023-07-04,OKJ043,1
10,2023-07-04,OKJ013,29
19,2023-07-04,OKJ057,23
2,2023-07-04,OKJ074,34
19,2023-07-04,OKJ057,8
6,2023-07-04,OKJ058,34
24,2023-07-04,OKJ079,25
18,2023-07-04,OKJ060,22
9,2023-07-04,OKJ023,37
2,2023-07-04,OKJ047,33
1,2023-07-04,OKJ009,30
2,2023-07-04,OKJ007,6
8,2023-07-04,OKJ043,8
18,2023-07-04,OKJ060,3
2,2023-07-04,OKJ025,24
13,2023-07-04,OKJ073,6
22,2023-07-05,OKJ069,20
2,2023-07-05,OKJ007,7
2,2023-07-05,OKJ076,36
13,2023-07-05,OKJ073,24
15,2023-07-05,OKJ073,4
16,2023-07-05,OKJ035,2
2,2023-07-05,OKJ016,33
2,2023-07-05,OKJ045,1
14,2023-07-05,OKJ006,17
10,2023-07-05,OKJ012,21
1,2023-07-05,OKJ019,35
10,2023-07-05,OKJ013,14
13,2023-07-05,OKJ073,26
13,2023-07-05,OKJ050,16
8,2023-07-05,OKJ033,26
12,2023-07-05,OKJ050,4
22,2023-07-05,OKJ013,21
3,2023-07-05,OKJ042,38
18,2023-07-06,OKJ001,39
8,2023-07-06,OKJ005,39
23,2023-07-06,OKJ041,17
7,2023-07-06,OKJ017,7
2,2023-07-06,OKJ016,4
12,2023-07-06,OKJ029,2
6,2023-07-06,OKJ081,12
27,2023-07-06,OKJ079,34
8,2023-07-06,OKJ011,19
15,2023-07-06,OKJ067,2
6,2023-07-06,OKJ081,13
18,2023-07-06,OKJ001,33
16,2023-07-06,OKJ021,34
15,2023-07-06,OKJ030,4
25,2023-07-06,OKJ041,7
2,2023-07-06,OKJ047,13
17,2023-07-06,OKJ020,32
6,2023-07-06,OKJ054,17
22,2023-07-06,OKJ068,34
15,2023-07-06,OKJ030,26
22,2023-07-06,OKJ024,38
16,2023-07-06,OKJ055,15
20,2023-07-06,OKJ022,6
10,2023-07-06,OKJ080,20
3,2023-07-06,OKJ085,36
20,2023-07-06,OKJ040,32
16,2023-07-06,OKJ035,16
22,2023-07-06,OKJ068,27
19,2023-07-07,OKJ034,27
9,2023-07-07,OKJ023,31
2,2023-07-07,OKJ077,7
15,2023-07-07,OKJ051,34
3,2023-07-07,OKJ066,19
11,2023-07-07,OKJ080,39
18,2023-07-07,OKJ051,32
22,2023-07-07,OKJ072,8
4,2023-07-07,OKJ083,35
2,2023-07-07,OKJ047,20
25,2023-07-07,OKJ004,14
5,2023-07-07,OKJ027,14
15,2023-07-07,OKJ067,8
1,2023-07-07,OKJ019,31
18,2023-07-07,OKJ046,8
14,2023-07-07,OKJ033,33
10,2023-07-07,OKJ080,9
2,2023-07-07,OKJ077,24
1,2023-07-07,OKJ019,13
1,2023-07-07,OKJ009,39
15,2023-07-07,OKJ073,29
3,2023-07-07,OKJ042,35
3,2023-07-07,OKJ072,23
14,2023-07-07,OKJ011,22
2,2023-07-07,OKJ074,35
2,2023-07-08,OKJ077,39
15,2023-07-08,OKJ055,2
5,2023-07-08,OKJ053,39
2,2023-07-08,OKJ045,11
8,2023-07-08,OKJ043,13
18,2023-07-08,OKJ001,21
3,2023-07-08,OKJ014,26
10,2023-07-08,OKJ012,21
19,2023-07-08,OKJ048,24
2,2023-07-08,OKJ077,8
25,2023-07-08,OKJ002,20
14,2023-07-08,OKJ065,33
15,2023-07-08,OKJ049,12
19,2023-07-08,OKJ057,12
2,2023-07-08,OKJ045,15
2,2023-07-08,OKJ018,28
14,2023-07-08,OKJ056,28
13,2023-07-09,OKJ031,24
2,2023-07-09,OKJ018,28
18,2023-07-09,OKJ046,12
5,2023-07-09,OKJ053,32
1,2023-07-09,OKJ026,9
7,2023-07-09,OKJ035,20
19,2023-07-09,OKJ057,6
18,2023-07-09,OKJ060,6
20,2023-07-09,OKJ040,25
3,2023-07-09,OKJ034,11
8,2023-07-09,OKJ033,27
22,2023-07-09,OKJ065,37
23,2023-07-09,OKJ004,38
2,2023-07-09,OKJ064,23
15,2023-07-09,OKJ049,18
2,2023-07-09,OKJ037,14
6,2023-07-09,OKJ061,9
17,2023-07-09,OKJ020,38
14,2023-07-09,OKJ078,38
7,2023-07-09,OKJ066,21
14,2023-07-09,OKJ078,22
20,2023-07-09,OKJ061,27
14,2023-07-09,OKJ049,6
12,2023-07-09,OKJ036,28
9,2023-07-09,OKJ022,16
2,2023-07-09,OKJ045,36
2,2023-07-09,OKJ007,9
1,2023-07-09,OKJ019,10
4,2023-07-09,OKJ058,16
22,2023-07-09,OKJ069,6
14,2023-07-09,OKJ049,20
8,2023-07-09,OKJ042,35
6,2023-07-09,OKJ054,17
12,2023-07-09,OKJ003,13
2,2023-07-09,OKJ047,19
7,2023-07-09,OKJ029,7
9,2023-07-09,OKJ023,25
10,2023-07-09,OKJ062,2
2,2023-07-10,OKJ047,22
1,2023-07-10,OKJ019,1
16,2023-07-10,OKJ055,5
7,2023-07-10,OKJ017,38
7,2023-07-10,OKJ035,6
19,2023-07-10,OKJ057,37
6,2023-07-10,OKJ081,19
2,2023-07-10,OKJ047,11
18,2023-07-10,OKJ051,25
19,2023-07-10,OKJ057,23
22,2023-07-10,OKJ068,4
1,2023-07-10,OKJ019,22
15,2023-07-10,OKJ015,9
17,2023-07-10,OKJ067,13
3,2023-07-10,OKJ066,7
25,2023-07-10,OKJ041,1
4,2023-07-10,OKJ058,21
17,2023-07-10,OKJ008,32
2,2023-07-11,OKJ077,31
6,2023-07-11,OKJ081,38
13,2023-07-11,OKJ073,1
13,2023-07-11,OKJ050,27
3,2023-07-11,OKJ072,12
21,2023-07-11,OKJ010,33
18,2023-07-11,OKJ001,25
20,2023-07-11,OKJ040,29
25,2023-07-11,OKJ002,34
12,2023-07-11,OKJ060,37
3,2023-07-11,OKJ085,24
19,2023-07-11,OKJ034,38
14,2023-07-11,OKJ084,16
23,2023-07-11,OKJ041,30
9,2023-07-11,OKJ081,23
21,2023-07-11,OKJ048,30
14,2023-07-11,OKJ078,39
27,2023-07-11,OKJ002,23
19,2023-07-11,OKJ048,11
2,2023-07-11,OKJ074,34
10,2023-07-11,OKJ010,16
14,2023-07-11,OKJ006,20
14,2023-07-11,OKJ020,31
4,2023-07-12,OKJ053,8
27,2023-07-12,OKJ002,10
21,2023-07-12,OKJ048,32
12,2023-07-12,OKJ036,20
3,2023-07-12,OKJ066,15
15,2023-07-12,OKJ073,34
2,2023-07-12,OKJ018,36
14,2023-07-12,OKJ084,37
9,2023-07-12,OKJ081,28
8,2023-07-12,OKJ033,19
10,2023-07-12,OKJ080,38
15,2023-07-12,OKJ073,24
11,2023-07-12,OKJ080,7
16,2023-07-12,OKJ021,36
21,2023-07-12,OKJ048,22
13,2023-07-12,OKJ050,2
2,2023-07-12,OKJ018,7
13,2023-07-12,OKJ073,18
2,2023-07-12,OKJ047,33
4,2023-07-12,OKJ032,1
1,2023-07-12,OKJ009,35
14,2023-07-12,OKJ006,9
14,2023-07-12,OKJ003,32
10,2023-07-12,OKJ012,35
22,2023-07-12,OKJ075,17
2,2023-07-12,OKJ064,23
2,2023-07-13,OKJ018,36
19,2023-07-13,OKJ057,4
10,2023-07-13,OKJ013,2
11,2023-07-13,OKJ062,14
8,2023-07-13,OKJ042,22
7,2023-07-13,OKJ017,8
1,2023-07-13,OKJ009,17
10,2023-07-13,OKJ024,26
8,2023-07-13,OKJ011,35
10,2023-07-13,OKJ012,10
22,2023-07-13,OKJ068,22
2,2023-07-13,OKJ037,10
14,2023-07-13,OKJ006,19
10,2023-07-13,OKJ031,32
3,2023-07-13,OKJ034,28
7,2023-07-13,OKJ006,20
14,2023-07-13,OKJ084,6
1,2023-07-13,OKJ026,6
17,2023-07-13,OKJ008,9
3,2023-07-13,OKJ023,9
2,2023-07-13,OKJ077,6
17,2023-07-13,OKJ012,21
10,2023-07-13,OKJ083,12
12,2023-07-13,OKJ060,18
12,2023-07-13,OKJ060,4
6,2023-07-14,OKJ052,9
12,2023-07-14,OKJ003,20
6,2023-07-14,OKJ030,4
16,2023-07-14,OKJ035,18
3,2023-07-14,OKJ014,2
15,2023-07-14,OKJ039,6
14,2023-07-14,OKJ027,14
11,2023-07-14,OKJ080,6
13,2023-07-14,OKJ008,37
19,2023-07-14,OKJ057,35
2,2023-07-14,OKJ077,3
1,2023-07-14,OKJ028,8
18,2023-07-14,OKJ039,39
4,2023-07-14,OKJ058,8
19,2023-07-14,OKJ048,28
11,2023-07-14,OKJ062,27
1,2023-07-14,OKJ025,25
18,2023-07-14,OKJ039,20
20,2023-07-14,OKJ061,36
19,2023-07-14,OKJ048,32
1,2023-07-14,OKJ026,34
8,2023-07-14,OKJ011,12
19,2023-07-14,OKJ057,36
15,2023-07-14,OKJ017,6
12,2023-07-14,OKJ036,36
18,2023-07-14,OKJ060,30
15,2023-07-15,OKJ051,14
11,2023-07-15,OKJ080,10
2,2023-07-15,OKJ045,39
1,2023-07-15,OKJ007,10
11,2023-07-15,OKJ080,34
6,2023-07-15,OKJ015,18
14,2023-07-15,OKJ078,10
7,2023-07-15,OKJ066,15
8,2023-07-15,OKJ070,36
24,2023-07-15,OKJ079,20
9,2023-07-15,OKJ081,17
14,2023-07-15,OKJ078,11
1,2023-07-15,OKJ019,2
9,2023-07-15,OKJ082,28
19,2023-07-15,OKJ034,28
18,2023-07-15,OKJ052,15
3,2023-07-15,OKJ023,14
2,2023-07-15,OKJ007,10
3,2023-07-15,OKJ042,6
1,2023-07-15,OKJ028,23
8,2023-07-15,OKJ043,5
17,2023-07-15,OKJ012,4
21,2023-07-15,OKJ048,26
19,2023-07-15,OKJ084,24
13,2023-07-15,OKJ050,7
21,2023-07-15,OKJ054,8
21,2023-07-15,OKJ021,7
4,2023-07-15,OKJ056,14
12,2023-07-15,OKJ003,33
12,2023-07-15,OKJ063,30
22,2023-07-15,OKJ065,19
14,2023-07-16,OKJ033,6
2,2023-07-16,OKJ047,31
3,2023-07-16,OKJ014,26
16,2023-07-16,OKJ046,10
15,2023-07-16,OKJ039,38
6,2023-07-16,OKJ061,24
22,2023-07-16,OKJ065,20
11,2023-07-16,OKJ044,17
4,2023-07-16,OKJ085,13
9,2023-07-16,OKJ023,4
13,2023-07-16,OKJ050,24
2,2023-07-16,OKJ016,29
22,2023-07-16,OKJ024,19
15,2023-07-16,OKJ039,23
15,2023-07-16,OKJ051,22
22,2023-07-16,OKJ013,17
1,2023-07-16,OKJ025,30
27,2023-07-16,OKJ002,39
4,2023-07-16,OKJ085,33
23,2023-07-16,OKJ004,17
18,2023-07-16,OKJ052,18
2,2023-07-16,OKJ016,7
2,2023-07-16,OKJ074,8
1,2023-07-16,OKJ026,30
9,2023-07-17,OKJ071,17
14,2023-07-17,OKJ033,26
12,2023-07-17,OKJ043,22
9,2023-07-17,OKJ082,13
21,2023-07-17,OKJ048,16
2,2023-07-17,OKJ074,5
4,2023-07-17,OKJ059,12
12,2023-07-17,OKJ060,24
5,2023-07-17,OKJ027,14
19,2023-07-17,OKJ048,10
2,2023-07-17,OKJ064,17
9,2023-07-17,OKJ082,11
2,2023-07-17,OKJ076,31
13,2023-07-17,OKJ031,13
18,2023-07-17,OKJ052,13
13,2023-07-17,OKJ073,19
3,2023-07-17,OKJ069,25
6,2023-07-17,OKJ054,16
12,2023-07-17,OKJ060,1
25,2023-07-17,OKJ002,36
22,2023-07-17,OKJ072,29
15,2023-07-17,OKJ051,13
19,2023-07-17,OKJ057,33
18,2023-07-17,OKJ039,16
3,2023-07-17,OKJ066,4
4,2023-07-17,OKJ085,16
18,2023-07-17,OKJ039,26
3,2023-07-17,OKJ034,34
2,2023-07-17,OKJ064,2
2,2023-07-17,OKJ037,4
9,2023-07-17,OKJ071,16
7,2023-07-17,OKJ017,7
6,2023-07-17,OKJ030,39
14,2023-07-17,OKJ027,5
3,2023-07-17,OKJ085,31
15,2023-07-17,OKJ051,14
22,2023-07-17,OKJ013,27
4,2023-07-18,OKJ056,34
4,2023-07-18,OKJ085,16
9,2023-07-18,OKJ081,4
19,2023-07-18,OKJ084,30
5,2023-07-18,OKJ027,30
6,2023-07-18,OKJ081,9
10,2023-07-18,OKJ012,12
9,2023-07-18,OKJ071,35
10,2023-07-18,OKJ083,38
18,2023-07-18,OKJ046,39
1,2023-07-18,OKJ009,7
15,2023-07-18,OKJ030,8
18,2023-07-18,OKJ051,19
4,2023-07-18,OKJ053,17
8,2023-07-18,OKJ011,9
12,2023-07-18,OKJ063,29
4,2023-07-18,OKJ053,15
27,2023-07-18,OKJ002,25
15,2023-07-18,OKJ055,37
18,2023-07-18,OKJ060,23
15,2023-07-18,OKJ067,17
2,2023-07-18,OKJ064,37
10,2023-07-18,OKJ062,34
21,2023-07-18,OKJ010,15
22,2023-07-18,OKJ075,36
14,2023-07-18,OKJ006,22
10,2023-07-18,OKJ012,31
9,2023-07-18,OKJ082,35
2,2023-07-18,OKJ016,22
21,2023-07-18,OKJ014,20
10,2023-07-18,OKJ031,15
2,2023-07-18,OKJ018,12
1,2023-07-18,OKJ009,3
9,2023-07-18,OKJ022,14
22,2023-07-19,OKJ068,16
7,2023-07-19,OKJ035,1
10,2023-07-19,OKJ013,15
1,2023-07-19,OKJ037,35
11,2023-07-19,OKJ005,26
17,2023-07-19,OKJ008,36
7,2023-07-19,OKJ035,3
4,2023-07-19,OKJ053,33
10,2023-07-19,OKJ080,19
8,2023-07-19,OKJ011,3
1,2023-07-19,OKJ028,19
9,2023-07-19,OKJ023,14
9,2023-07-19,OKJ081,13
1,2023-07-19,OKJ064,17
2,2023-07-19,OKJ045,6
10,2023-07-19,OKJ012,35
6,2023-07-19,OKJ058,24
3,2023-07-19,OKJ072,21
7,2023-07-19,OKJ006,9
14,2023-07-19,OKJ006,17
4,2023-07-19,OKJ083,39
8,2023-07-19,OKJ011,31
15,2023-07-19,OKJ039,24
4,2023-07-19,OKJ063,2
19,2023-07-19,OKJ034,7
15,2023-07-19,OKJ039,16
18,2023-07-19,OKJ046,6
3,2023-07-19,OKJ066,6
11,2023-07-19,OKJ005,36
13,2023-07-19,OKJ031,35
15,2023-07-19,OKJ055,21
24,2023-07-19,OKJ079,27
4,2023-07-19,OKJ063,29
10,2023-07-20,OKJ010,27
14,2023-07-20,OKJ027,16
6,2023-07-20,OKJ054,13
19,2023-07-20,OKJ084,31
2,2023-07-20,OKJ045,5
14,2023-07-20,OKJ033,24
22,2023-07-20,OKJ069,2
1,2023-07-20,OKJ028,7
2,2023-07-20,OKJ018,35
15,2023-07-20,OKJ044,11
1,2023-07-20,OKJ009,22
14,2023-07-20,OKJ003,32
12,2023-07-20,OKJ029,33
12,2023-07-20,OKJ029,30
14,2023-07-20,OKJ033,37
10,2023-07-20,OKJ080,35
1,2023-07-20,OKJ026,34
10,2023-07-20,OKJ012,4
1,2023-07-20,OKJ026,1
4,2023-07-20,OKJ085,29
8,2023-07-20,OKJ011,27
20,2023-07-20,OKJ061,16
14,2023-07-20,OKJ020,19
13,2023-07-20,OKJ008,30
8,2023-07-20,OKJ042,33
6,2023-07-20,OKJ058,32
8,2023-07-20,OKJ068,2
15,2023-07-20,OKJ044,9
20,2023-07-20,OKJ022,18
13,2023-07-21,OKJ073,38
2,2023-07-21,OKJ025,8
3,2023-07-21,OKJ085,11
22,2023-07-21,OKJ075,8
2,2023-07-21,OKJ047,16
10,2023-07-21,OKJ024,15
19,2023-07-21,OKJ034,35
18,2023-07-21,OKJ039,27
7,2023-07-21,OKJ006,36
25,2023-07-21,OKJ004,25
14,2023-07-21,OKJ065,35
2,2023-07-21,OKJ064,25
1,2023-07-21,OKJ025,32
2,2023-07-21,OKJ076,6
17,2023-07-21,OKJ008,34
18,2023-07-21,OKJ001,32
2,2023-07-21,OKJ016,6
23,2023-07-21,OKJ004,5
19,2023-07-21,OKJ057,33
8,2023-07-21,OKJ043,2
17,2023-07-22,OKJ067,33
2,2023-07-22,OKJ045,1
22,2023-07-22,OKJ065,11
9,2023-07-22,OKJ082,12
15,2023-07-22,OKJ049,1
2,2023-07-22,OKJ016,33
1,2023-07-22,OKJ026,31
23,2023-07-22,OKJ041,6
12,2023-07-22,OKJ050,11
1,2023-07-22,OKJ028,20
8,2023-07-22,OKJ043,22
12,2023-07-22,OKJ043,7
25,2023-07-22,OKJ002,35
11,2023-07-22,OKJ062,9
1,2023-07-22,OKJ028,26
2,2023-07-22,OKJ045,25
13,2023-07-22,OKJ073,35
12,2023-07-22,OKJ060,38
4,2023-07-22,OKJ058,13
17,2023-07-22,OKJ008,18
2,2023-07-22,OKJ045,23
19,2023-07-22,OKJ084,21
16,2023-07-22,OKJ035,39
1,2023-07-22,OKJ028,4
15,2023-07-22,OKJ015,22
11,2023-07-22,OKJ080,2
3,2023-07-22,OKJ040,27
3,2023-07-22,OKJ023,36
20,2023-07-22,OKJ040,8
5,2023-07-22,OKJ053,6
4,2023-07-22,OKJ083,32
2,2023-07-23,OKJ074,20
7,2023-07-23,OKJ035,23
18,2023-07-23,OKJ039,11
6,2023-07-23,OKJ030,30
14,2023-07-23,OKJ027,32
6,2023-07-23,OKJ030,6
22,2023-07-23,OKJ065,15
6,2023-07-23,OKJ081,2
12,2023-07-23,OKJ029,20
8,2023-07-23,OKJ070,33
22,2023-07-23,OKJ013,33
6,2023-07-23,OKJ058,37
10,2023-07-23,OKJ013,13
1,2023-07-23,OKJ028,26
2,2023-07-23,OKJ074,37
3,2023-07-23,OKJ034,30
1,2023-07-23,OKJ007,17
1,2023-07-23,OKJ009,5
7,2023-07-23,OKJ006,27
